"","death","pm10tmean","tmpd","rmtmpd","dptp","rmdptp","dow","date"
"5572",86,-19.27982456,35,37,28.1,29.6333333333333,"Wednesday",2002-04-03
"5573",99,-19.15559733,31,36,25,29.9,"Thursday",2002-04-04
"5574",114,-6.13091061,33,35,24.8,29.2,"Friday",2002-04-05
"5575",108,-9.129381788,34,33,22.8,25.9666666666667,"Saturday",2002-04-06
"5576",90,-10.09609023,42,32.6666666666667,34.5,24.2,"Sunday",2002-04-07
"5577",125,-0.664678836,49,36.3333333333333,48.3,27.3666666666667,"Monday",2002-04-08
"5578",116,-16.08323308,43,41.6666666666667,38.8,35.2,"Tuesday",2002-04-09
"5579",109,-3.061203008,49,44.6666666666667,35.6,40.5333333333333,"Wednesday",2002-04-10
"5580",105,10.941587302,63,47,41.3,40.9,"Thursday",2002-04-11
"5581",104,1.8889557226,57,51.6666666666667,51.4,38.5666666666667,"Friday",2002-04-12
"5582",104,-10.10563074,52,56.3333333333333,45.5,42.7666666666667,"Saturday",2002-04-13
"5583",97,-0.8343809,59,57.3333333333333,50.3,46.0666666666667,"Sunday",2002-04-14
"5584",115,27.920677763,75,56,59,49.0666666666667,"Monday",2002-04-15
"5585",153,13.185185185,78,62,60.8,51.6,"Tuesday",2002-04-16
"5586",108,19.25,75,70.6666666666667,58.1,56.7,"Wednesday",2002-04-17
"5587",130,39.274787535,76,76,61.1,59.3,"Thursday",2002-04-18
"5588",100,-5.696022727,56,76.3333333333333,46.8,60,"Friday",2002-04-19
"5589",96,-20.24902808,45,69,29.6,55.3333333333333,"Saturday",2002-04-20
"5590",108,-18.61428571,41,59,38.3,45.8333333333333,"Sunday",2002-04-21
"5591",117,-19.56733524,40,47.3333333333333,33.5,38.2333333333333,"Monday",2002-04-22
"5592",121,-5.534482759,46,42,36.9,33.8,"Tuesday",2002-04-23
"5593",100,-8.507204611,58,42.3333333333333,44.5,36.2333333333333,"Wednesday",2002-04-24
"5594",116,NA,46,48,26.5,38.3,"Thursday",2002-04-25
"5595",118,3.1239977135,45,50,25.7,35.9666666666667,"Friday",2002-04-26
"5596",105,-5.514619883,48,49.6666666666667,37.4,32.2333333333333,"Saturday",2002-04-27
"5597",94,-25.45614035,50,46.3333333333333,41.4,29.8666666666667,"Sunday",2002-04-28
"5598",101,-1.324561404,51,47.6666666666667,37.8,34.8333333333333,"Monday",2002-04-29
"5599",119,-10.22807018,54,49.6666666666667,33.8,38.8666666666667,"Tuesday",2002-04-30
"5600",99,-4.152046784,53,51.6666666666667,35.3,37.6666666666667,"Wednesday",2002-05-01
"5601",99,-13.54787281,49,52.6666666666667,35.3,35.6333333333333,"Thursday",2002-05-02
"5602",110,-17.75892449,46,52,27,34.8,"Friday",2002-05-03
"5603",117,-8.901449275,52,49.3333333333333,34.6,32.5333333333333,"Saturday",2002-05-04
"5604",107,-10.8115942,59,49,44.6,32.3,"Sunday",2002-05-05
"5605",120,-9.771014493,68,52.3333333333333,59.8,35.4,"Monday",2002-05-06
"5606",109,-19.69855072,56,59.6666666666667,44.9,46.3333333333333,"Tuesday",2002-05-07
"5607",99,-3.727917397,55,61,54.2,49.7666666666667,"Wednesday",2002-05-08
"5608",113,1.4869565217,58,59.6666666666667,41.8,52.9666666666667,"Thursday",2002-05-09
"5609",88,10.556521739,56,56.3333333333333,28.1,46.9666666666667,"Friday",2002-05-10
"5610",106,-2.698652428,51,56.3333333333333,39.2,41.3666666666667,"Saturday",2002-05-11
"5611",92,-15.13904144,48,55,46.8,36.3666666666667,"Sunday",2002-05-12
"5612",94,-16.16359013,50,51.6666666666667,40.6,38.0333333333333,"Monday",2002-05-13
"5613",116,-6.72177179,54,49.6666666666667,42.2,42.2,"Tuesday",2002-05-14
"5614",123,27.027498093,58,50.6666666666667,48.2,43.2,"Wednesday",2002-05-15
"5615",123,-10.74668192,55,54,50.2,43.6666666666667,"Thursday",2002-05-16
"5616",123,-25.53278668,41,55.6666666666667,32.7,46.8666666666667,"Friday",2002-05-17
"5617",103,-16.41347572,44,51.3333333333333,32.5,43.7,"Saturday",2002-05-18
"5618",80,-16.73421053,46,46.6666666666667,35.6,38.4666666666667,"Sunday",2002-05-19
"5619",125,-18.23955837,41,43.6666666666667,30.1,33.6,"Monday",2002-05-20
"5620",128,-15.1427282,45,43.6666666666667,29.8,32.7333333333333,"Tuesday",2002-05-21
"5621",94,1.5333333333,55,44,37.6,31.8333333333333,"Wednesday",2002-05-22
"5622",105,25.427205695,65,47,52.4,32.5,"Thursday",2002-05-23
"5623",102,-24.01014493,54,55,39.1,39.9333333333333,"Friday",2002-05-24
"5624",101,-17.47373506,49,58,46,43.0333333333333,"Saturday",2002-05-25
"5625",95,-9.693024269,55,56,45.4,45.8333333333333,"Sunday",2002-05-26
"5626",108,-9.447533689,64,52.6666666666667,51,43.5,"Monday",2002-05-27
"5627",112,11.081477244,69,56,57.6,47.4666666666667,"Tuesday",2002-05-28
"5628",108,18.098906687,73,62.6666666666667,62,51.3333333333333,"Wednesday",2002-05-29
"5629",113,25.077040427,75,68.6666666666667,63.7,56.8666666666667,"Thursday",2002-05-30
"5630",95,28.563984236,77,72.3333333333333,56.4,61.1,"Friday",2002-05-31
"5631",92,12.268923941,76,75,53.1,60.7,"Saturday",2002-06-01
"5632",100,-8.896745487,62,76,45.6,57.7333333333333,"Sunday",2002-06-02
"5633",96,5.6455123316,62,71.6666666666667,56,51.7,"Monday",2002-06-03
"5634",95,4.222718027,65,66.6666666666667,64.1,51.5666666666667,"Tuesday",2002-06-04
"5635",91,-19.7028477,56,63,53.9,55.2333333333333,"Wednesday",2002-06-05
"5636",88,-14.53502415,58,61,51.8,58,"Thursday",2002-06-06
"5637",93,2.8444945656,64,59.6666666666667,53.1,56.6,"Friday",2002-06-07
"5638",93,14.435850496,71,59.3333333333333,58.6,52.9333333333333,"Saturday",2002-06-08
"5639",85,23.473582507,72,64.3333333333333,59.6,54.5,"Sunday",2002-06-09
"5640",112,17.409242309,80,69,70.6,57.1,"Monday",2002-06-10
"5641",94,-9.603902873,76,74.3333333333333,69.5,62.9333333333333,"Tuesday",2002-06-11
"5642",94,-13.66221714,64,76,60.1,66.5666666666667,"Wednesday",2002-06-12
"5643",80,-6.141030448,60,73.3333333333333,57.2,66.7333333333333,"Thursday",2002-06-13
"5644",87,-15.14638952,61,66.6666666666667,55.7,62.2666666666667,"Friday",2002-06-14
"5645",81,-17.640567,67,61.6666666666667,54.1,57.6666666666667,"Saturday",2002-06-15
"5646",90,-18.09839817,66,62.6666666666667,48.4,55.6666666666667,"Sunday",2002-06-16
"5647",98,-3.067810831,67,64.6666666666667,53.5,52.7333333333333,"Monday",2002-06-17
"5648",118,11.401589118,70,66.6666666666667,55.7,52,"Tuesday",2002-06-18
"5649",100,19.611505799,75,67.6666666666667,60.6,52.5333333333333,"Wednesday",2002-06-19
"5650",94,49.997737096,82,70.6666666666667,67.4,56.6,"Thursday",2002-06-20
"5651",99,37.050152555,80,75.6666666666667,69,61.2333333333333,"Friday",2002-06-21
"5652",112,45.147762522,80,79,65.4,65.6666666666667,"Saturday",2002-06-22
"5653",101,34.68279939,82,80.6666666666667,63.5,67.2666666666667,"Sunday",2002-06-23
"5654",124,57.77718027,78,80.6666666666667,63.9,65.9666666666667,"Monday",2002-06-24
"5655",115,13.323991598,81,80,70.3,64.2666666666667,"Tuesday",2002-06-25
"5656",96,-3.628362573,79,80.3333333333333,66.4,65.9,"Wednesday",2002-06-26
"5657",96,-12.07035342,74,79.3333333333333,64.3,66.8666666666667,"Thursday",2002-06-27
"5658",97,-1.03431223,74,78,60.3,67,"Friday",2002-06-28
"5659",115,6.9814899568,74,75.6666666666667,63.6,63.6666666666667,"Saturday",2002-06-29
"5660",108,8.4609458429,81,74,73.1,62.7333333333333,"Sunday",2002-06-30
"5661",92,36.298692174,84,76.3333333333333,70.6,65.6666666666667,"Monday",2002-07-01
"5662",106,39.52044241,84,79.6666666666667,65.8,69.1,"Tuesday",2002-07-02
"5663",98,65.150012713,84,83,70,69.8333333333333,"Wednesday",2002-07-03
"5664",103,5.8158530384,80,84,68.3,68.8,"Thursday",2002-07-04
"5665",99,-13.08815154,75,82.6666666666667,60.7,68.0333333333333,"Friday",2002-07-05
"5666",99,-4.956038647,75,79.6666666666667,61,66.3333333333333,"Saturday",2002-07-06
"5667",89,17.538820902,77,76.6666666666667,64.6,63.3333333333333,"Sunday",2002-07-07
"5668",106,34.622374778,81,75.6666666666667,70.4,62.1,"Monday",2002-07-08
"5669",99,-3.529239766,74,77.6666666666667,70.2,65.3333333333333,"Tuesday",2002-07-09
"5670",84,-16.45614035,74,77.3333333333333,60.1,68.4,"Wednesday",2002-07-10
"5671",93,-12.27710399,69,76.3333333333333,52.9,66.9,"Thursday",2002-07-11
"5672",96,-4.762573099,68,72.3333333333333,53.5,61.0666666666667,"Friday",2002-07-12
"5673",89,-2.425668482,70,70.3333333333333,53.4,55.5,"Saturday",2002-07-13
"5674",96,-1.755275871,72,69,53,53.2666666666667,"Sunday",2002-07-14
"5675",100,15.634502924,76,70,60.4,53.3,"Monday",2002-07-15
"5676",113,27.640350877,79,72.6666666666667,62.7,55.6,"Tuesday",2002-07-16
"5677",107,62.221510297,78,75.6666666666667,66.3,58.7,"Wednesday",2002-07-17
"5678",105,43.17934147,82,77.6666666666667,66.2,63.1333333333333,"Thursday",2002-07-18
"5679",94,8.1589760428,74,79.6666666666667,65.1,65.0666666666667,"Friday",2002-07-19
"5680",87,9.6766209001,76,78,66.7,65.8666666666667,"Saturday",2002-07-20
"5681",101,5.6908319733,87,77.3333333333333,74.9,66,"Sunday",2002-07-21
"5682",99,14.652990276,83,79,70.3,68.9,"Monday",2002-07-22
"5683",95,-21.85133619,70,82,57.4,70.6333333333333,"Tuesday",2002-07-23
"5684",89,-10.8001241,71,80,52.6,67.5333333333333,"Wednesday",2002-07-24
"5685",88,4.8855057987,73,74.6666666666667,64.8,60.1,"Thursday",2002-07-25
"5686",105,22.20879233,79,71.3333333333333,71.7,58.2666666666667,"Friday",2002-07-26
"5687",87,-1.29120767,80,74.3333333333333,73.8,63.0333333333333,"Saturday",2002-07-27
"5688",105,-5.804916202,81,77.3333333333333,74.6,70.1,"Sunday",2002-07-28
"5689",98,-4.837719298,77,80,71.4,73.3666666666667,"Monday",2002-07-29
"5690",101,-1.855953422,80,79.3333333333333,68.9,73.2666666666667,"Tuesday",2002-07-30
"5691",84,5.2152352229,82,79.3333333333333,68.1,71.6333333333333,"Wednesday",2002-07-31
"5692",106,27.080875123,85,79.6666666666667,74,69.4666666666667,"Thursday",2002-08-01
"5693",87,-17.98455829,72,82.3333333333333,62.2,70.3333333333333,"Friday",2002-08-02
"5694",102,8.9792978986,75,79.6666666666667,66.9,68.1,"Saturday",2002-08-03
"5695",102,17.99148914,82,77.3333333333333,72.1,67.7,"Sunday",2002-08-04
"5696",100,-12.54607227,77,76.3333333333333,68.4,67.0666666666667,"Monday",2002-08-05
"5697",100,-15.69161173,69,78,56.6,69.1333333333333,"Tuesday",2002-08-06
"5698",111,-17.50189663,67,76,54.9,65.7,"Wednesday",2002-08-07
"5699",85,-8.918304798,69,71,58.1,59.9666666666667,"Thursday",2002-08-08
"5700",90,4.1583540927,70,68.3333333333333,58.4,56.5333333333333,"Friday",2002-08-09
"5701",106,12.265257842,74,68.6666666666667,62.6,57.1333333333333,"Saturday",2002-08-10
"5702",118,16.79427736,80,71,67.4,59.7,"Sunday",2002-08-11
"5703",92,13.316718679,79,74.6666666666667,68.6,62.8,"Monday",2002-08-12
"5704",101,0.2842963678,76,77.6666666666667,70,66.2,"Tuesday",2002-08-13
"5705",98,-4.733568328,70,78.3333333333333,63.8,68.6666666666667,"Wednesday",2002-08-14
"5706",103,10.250350877,74,75,68,67.4666666666667,"Thursday",2002-08-15
"5707",96,-5.237816764,75,73.3333333333333,69,67.2666666666667,"Friday",2002-08-16
"5708",107,2.8346328785,76,73,69.3,66.9333333333333,"Saturday",2002-08-17
"5709",117,-7.4352716,66,75,53.4,68.7666666666667,"Sunday",2002-08-18
"5710",99,-17.18023067,66,72.3333333333333,61.3,63.9,"Monday",2002-08-19
"5711",116,-6.671621183,66,69.3333333333333,58,61.3333333333333,"Tuesday",2002-08-20
"5712",105,11.823586745,75,66,70,57.5666666666667,"Wednesday",2002-08-21
"5713",99,-13.21751137,74,69,69.9,63.1,"Thursday",2002-08-22
"5714",104,-11.31554581,73,71.6666666666667,70.2,65.9666666666667,"Friday",2002-08-23
"5715",101,-0.172676436,74,74,67.8,70.0333333333333,"Saturday",2002-08-24
"5716",96,-6.800357375,74,73.6666666666667,67.7,69.3,"Sunday",2002-08-25
"5717",100,-12.27404159,74,73.6666666666667,65.6,68.5666666666667,"Monday",2002-08-26
"5718",115,-6.309860299,74,74,68,67.0333333333333,"Tuesday",2002-08-27
"5719",122,-9.341211826,72,74,64.7,67.1,"Wednesday",2002-08-28
"5720",100,-5.372888239,70,73.3333333333333,62.7,66.1,"Thursday",2002-08-29
"5721",109,7.7192762878,73,72,63.3,65.1333333333333,"Friday",2002-08-30
"5722",97,6.5111273554,73,71.6666666666667,63.5,63.5666666666667,"Saturday",2002-08-31
"5723",100,15.509421702,74,72,66.2,63.1666666666667,"Sunday",2002-09-01
"5724",104,17.042803769,74,73.3333333333333,68.8,64.3333333333333,"Monday",2002-09-02
"5725",111,-11.92040546,72,73.6666666666667,57.3,66.1666666666667,"Tuesday",2002-09-03
"5726",114,5.1389606661,72,73.3333333333333,57,64.1,"Wednesday",2002-09-04
"5727",93,-4.456258834,72,72.6666666666667,60.5,61.0333333333333,"Thursday",2002-09-05
"5728",87,3.6821658615,71,72,61,58.2666666666667,"Friday",2002-09-06
"5729",81,30.171662028,74,71.6666666666667,61.8,59.5,"Saturday",2002-09-07
"5730",102,35.716336149,76,72.3333333333333,66,61.1,"Sunday",2002-09-08
"5731",99,41.192747888,78,73.6666666666667,69.5,62.9333333333333,"Monday",2002-09-09
"5732",114,46.150791463,76,76,64.9,65.7666666666667,"Tuesday",2002-09-10
"5733",98,-12.70236499,64,76.6666666666667,50.8,66.8,"Wednesday",2002-09-11
"5734",100,17.786820809,64,72.6666666666667,52.6,61.7333333333333,"Thursday",2002-09-12
"5735",108,21.7578257,64,68,55,56.1,"Friday",2002-09-13
"5736",115,11.724215207,68,64,57.3,52.8,"Saturday",2002-09-14
"5737",119,-20.40104491,63,65.3333333333333,56.4,54.9666666666667,"Sunday",2002-09-15
"5738",84,4.5692129835,62,65,51.9,56.2333333333333,"Monday",2002-09-16
"5739",99,13.213042955,65,64.3333333333333,56.2,55.2,"Tuesday",2002-09-17
"5740",112,1.5373721654,71,63.3333333333333,66.1,54.8333333333333,"Wednesday",2002-09-18
"5741",90,12.481338373,76,66,71.5,58.0666666666667,"Thursday",2002-09-19
"5742",85,10.517794575,67,70.6666666666667,66.6,64.6,"Friday",2002-09-20
"5743",78,-11.44104046,69,71.3333333333333,56.7,68.0666666666667,"Saturday",2002-09-21
"5744",103,-16.93096932,56,70.6666666666667,45.2,64.9333333333333,"Sunday",2002-09-22
"5745",117,-7.161757282,54,64,41.6,56.1666666666667,"Monday",2002-09-23
"5746",97,-14.53100934,52,59.6666666666667,41.5,47.8333333333333,"Tuesday",2002-09-24
"5747",96,7.3814895509,59,54,47.6,42.7666666666667,"Wednesday",2002-09-25
"5748",111,23.391511783,62,55,53.8,43.5666666666667,"Thursday",2002-09-26
"5749",112,-8.004299689,60,57.6666666666667,55.2,47.6333333333333,"Friday",2002-09-27
"5750",114,8.5650200089,62,60.3333333333333,57,52.2,"Saturday",2002-09-28
"5751",87,12.270991823,72,61.3333333333333,63.7,55.3333333333333,"Sunday",2002-09-29
"5752",129,27.023343708,77,64.6666666666667,56.9,58.6333333333333,"Monday",2002-09-30
"5753",109,15.446936416,75,70.3333333333333,64.8,59.2,"Tuesday",2002-10-01
"5754",90,-6.630213428,66,74.6666666666667,62.7,61.8,"Wednesday",2002-10-02
"5755",110,-6.223450422,61,72.6666666666667,58.5,61.4666666666667,"Thursday",2002-10-03
"5756",105,-10.70937305,63,67.3333333333333,59.3,62,"Friday",2002-10-04
"5757",101,-11.10398337,55,63.3333333333333,44.2,60.1666666666667,"Saturday",2002-10-05
"5758",93,-15.60238773,58,59.6666666666667,45.7,54,"Sunday",2002-10-06
"5759",107,-15.06695865,48,58.6666666666667,33.4,49.7333333333333,"Monday",2002-10-07
"5760",102,5.9966740774,56,53.6666666666667,37.4,41.1,"Tuesday",2002-10-08
"5761",104,15.020168964,57,54,48.5,38.8333333333333,"Wednesday",2002-10-09
"5762",104,22.029119609,62,53.6666666666667,51.1,39.7666666666667,"Thursday",2002-10-10
"5763",94,25.957857897,61,58.3333333333333,50.6,45.6666666666667,"Friday",2002-10-11
"5764",84,-0.924357492,61,60,54.1,50.0666666666667,"Saturday",2002-10-12
"5765",103,-19.91923077,42,61.3333333333333,27.5,51.9333333333333,"Sunday",2002-10-13
"5766",99,-1.992885727,44,54.6666666666667,27.1,44.0666666666667,"Monday",2002-10-14
"5767",119,0.4428279235,50,49,33.5,36.2333333333333,"Tuesday",2002-10-15
"5768",108,-17.04582133,42,45.3333333333333,30.9,29.3666666666667,"Wednesday",2002-10-16
"5769",108,-8.639638938,41,45.3333333333333,35.8,30.5,"Thursday",2002-10-17
"5770",97,6.3954154728,49,44.3333333333333,42,33.4,"Friday",2002-10-18
"5771",108,-25.62857143,42,44,32.4,36.2333333333333,"Saturday",2002-10-19
"5772",106,-16.56125356,41,44,31.2,36.7333333333333,"Sunday",2002-10-20
"5773",120,6.5198863636,45,44,35.3,35.2,"Monday",2002-10-21
"5774",118,-14.42209632,44,42.6666666666667,34.8,32.9666666666667,"Tuesday",2002-10-22
"5775",122,-13.81210468,43,43.3333333333333,37.8,33.7666666666667,"Wednesday",2002-10-23
"5776",97,-24.43661972,44,44,38.3,35.9666666666667,"Thursday",2002-10-24
"5777",96,-6.424157303,45,43.6666666666667,43.2,36.9666666666667,"Friday",2002-10-25
"5778",111,-14.78897798,43,44,39.8,39.7666666666667,"Saturday",2002-10-26
"5779",99,-20.3291103,42,44,31,40.4333333333333,"Sunday",2002-10-27
"5780",114,-18.44588474,44,43.3333333333333,36.3,38,"Monday",2002-10-28
"5781",107,-14.99495407,44,43,34.5,35.7,"Tuesday",2002-10-29
"5782",92,-20.41631335,45,43.3333333333333,35,33.9333333333333,"Wednesday",2002-10-30
"5783",93,-13.36274932,40,44.3333333333333,32.1,35.2666666666667,"Thursday",2002-10-31
"5784",100,-10.8576744,33,43,19.9,33.8666666666667,"Friday",2002-11-01
"5785",96,-8.369300732,38,39.3333333333333,22.6,29,"Saturday",2002-11-02
"5786",128,-9.348817056,36,37,27.9,24.8666666666667,"Sunday",2002-11-03
"5787",101,6.9352991745,39,35.6666666666667,30,23.4666666666667,"Monday",2002-11-04
"5788",126,0.1874665328,38,37.6666666666667,35.4,26.8333333333333,"Tuesday",2002-11-05
"5789",128,-2.307783767,40,37.6666666666667,33.7,31.1,"Wednesday",2002-11-06
"5790",111,22.19459329,44,39,35.6,33.0333333333333,"Thursday",2002-11-07
"5791",126,9.6812414949,56,40.6666666666667,36.7,34.9,"Friday",2002-11-08
"5792",94,7.7239176486,58,46.6666666666667,52.7,35.3333333333333,"Saturday",2002-11-09
"5793",100,-3.115088134,51,52.6666666666667,53.1,41.6666666666667,"Sunday",2002-11-10
"5794",119,-5.254286376,39,55,34.5,47.5,"Monday",2002-11-11
"5795",95,-8.27209387,40,49.3333333333333,30.5,46.7666666666667,"Tuesday",2002-11-12
"5796",103,7.1930358798,46,43.3333333333333,34.2,39.3666666666667,"Wednesday",2002-11-13
"5797",101,-11.68808751,47,41.6666666666667,37.9,33.0666666666667,"Thursday",2002-11-14
"5798",98,-25.18808751,38,44.3333333333333,28.6,34.2,"Friday",2002-11-15
"5799",95,-21.68333658,34,43.6666666666667,25.8,33.5666666666667,"Saturday",2002-11-16
"5800",113,-17.75453462,32,39.6666666666667,25.8,30.7666666666667,"Sunday",2002-11-17
"5801",100,7.1707268635,35,34.6666666666667,30.4,26.7333333333333,"Monday",2002-11-18
"5802",98,-7.353948762,44,33.6666666666667,33.5,27.3333333333333,"Tuesday",2002-11-19
"5803",95,3.1643055739,44,37,34,29.9,"Wednesday",2002-11-20
"5804",106,-0.796583595,39,41,32.8,32.6333333333333,"Thursday",2002-11-21
"5805",100,-14.33869706,31,42.3333333333333,24.9,33.4333333333333,"Friday",2002-11-22
"5806",103,-7.24330335,39,38,28.5,30.5666666666667,"Saturday",2002-11-23
"5807",96,-18.73357815,32,36.3333333333333,24.4,28.7333333333333,"Sunday",2002-11-24
"5808",109,-9.719471035,26,34,18.1,25.9333333333333,"Monday",2002-11-25
"5809",98,-3.718373494,25,32.3333333333333,21.6,23.6666666666667,"Tuesday",2002-11-26
"5810",117,-6.243431259,22,27.6666666666667,16.8,21.3666666666667,"Wednesday",2002-11-27
"5811",102,2.6644927604,24,24.3333333333333,20.2,18.8333333333333,"Thursday",2002-11-28
"5812",111,-12.12837102,40,23.6666666666667,29.4,19.5333333333333,"Friday",2002-11-29
"5813",93,-13.98580211,29,28.6666666666667,15.3,22.1333333333333,"Saturday",2002-11-30
"5814",114,-10.90774468,25,31,9.8,21.6333333333333,"Sunday",2002-12-01
"5815",80,-14.43445288,29,31.3333333333333,22.2,18.1666666666667,"Monday",2002-12-02
"5816",122,-4.882823073,19,27.6666666666667,14.6,15.7666666666667,"Tuesday",2002-12-03
"5817",101,6.2196920352,19,24.3333333333333,12.8,15.5333333333333,"Wednesday",2002-12-04
"5818",111,-4.934725202,20,22.3333333333333,12.6,16.5333333333333,"Thursday",2002-12-05
"5819",120,11.955157617,21,19.3333333333333,13.6,13.3333333333333,"Friday",2002-12-06
"5820",122,-3.530590857,35,20,25.8,13,"Saturday",2002-12-07
"5821",105,-10.44567585,22,25.3333333333333,10.9,17.3333333333333,"Sunday",2002-12-08
"5822",102,22.142940254,20,26,10.3,16.7666666666667,"Monday",2002-12-09
"5823",125,13.745578765,34,25.6666666666667,18.8,15.6666666666667,"Tuesday",2002-12-10
"5824",102,46.202797491,32,25.3333333333333,17.4,13.3333333333333,"Wednesday",2002-12-11
"5825",102,1.1880095725,34,28.6666666666667,30,15.5,"Thursday",2002-12-12
"5826",128,6.1647301535,36,33.3333333333333,33.3,22.0666666666667,"Friday",2002-12-13
"5827",120,5.6574723552,35,34,30.1,26.9,"Saturday",2002-12-14
"5828",111,-9.34416983,38,35,30,31.1333333333333,"Sunday",2002-12-15
"5829",127,-15.05443809,32,36.3333333333333,22.3,31.1333333333333,"Monday",2002-12-16
"5830",108,-1.402240469,34,35,27.1,27.4666666666667,"Tuesday",2002-12-17
"5831",122,-5.997008582,46,34.6666666666667,47.5,26.4666666666667,"Wednesday",2002-12-18
"5832",123,-11.88073114,45,37.3333333333333,36.1,32.3,"Thursday",2002-12-19
"5833",102,-16.70679155,32,41.6666666666667,26,36.9,"Friday",2002-12-20
"5834",140,-15.59584915,31,41,24.1,36.5333333333333,"Saturday",2002-12-21
"5835",119,-13.51081239,28,36,20.4,28.7333333333333,"Sunday",2002-12-22
"5836",122,-14.95559498,28,30.3333333333333,16.6,23.5,"Monday",2002-12-23
"5837",89,-13.40053639,26,29,21.1,20.3666666666667,"Tuesday",2002-12-24
"5838",115,-18.44997112,26,27.3333333333333,22.4,19.3666666666667,"Wednesday",2002-12-25
"5839",107,-6.934213567,24,26.6666666666667,18.5,20.0333333333333,"Thursday",2002-12-26
"5840",127,4.0184106288,26,25.3333333333333,22.7,20.6666666666667,"Friday",2002-12-27
"5841",112,8.0095629092,31,25.3333333333333,28.2,21.2,"Saturday",2002-12-28
"5842",106,10.568142433,31,27,29.3,23.1333333333333,"Sunday",2002-12-29
"5843",107,-5.464726027,49,29.3333333333333,43.5,26.7333333333333,"Monday",2002-12-30
"5844",100,-13.39091434,35,37,20.7,33.6666666666667,"Tuesday",2002-12-31
"5845",125,-21.33654481,30,38.3333333333333,22.5,31.1666666666667,"Wednesday",2003-01-01
"5846",106,-20.76794025,30,38,25,28.9,"Thursday",2003-01-02
"5847",116,-6.75183786,27,31.6666666666667,20.9,22.7333333333333,"Friday",2003-01-03
"5848",103,-2.827908896,25,29,21.6,22.8,"Saturday",2003-01-04
"5849",95,-3.833388348,31,27.3333333333333,30.2,22.5,"Sunday",2003-01-05
"5850",112,-13.33393299,30,27.6666666666667,21.5,24.2333333333333,"Monday",2003-01-06
"5851",104,-6.712328767,37,28.6666666666667,27.7,24.4333333333333,"Tuesday",2003-01-07
"5852",106,-6.681138673,46,32.6666666666667,30.6,26.4666666666667,"Wednesday",2003-01-08
"5853",126,-15.07474576,37,37.6666666666667,23.8,26.6,"Thursday",2003-01-09
"5854",98,-10.16559757,21,40,9.1,27.3666666666667,"Friday",2003-01-10
"5855",131,-15.14753507,14,34.6666666666667,2.3,21.1666666666667,"Saturday",2003-01-11
"5856",115,-7.674354032,21,24,8.1,11.7333333333333,"Sunday",2003-01-12
"5857",106,-9.734275285,24,18.6666666666667,5.7,6.5,"Monday",2003-01-13
"5858",108,-6.213084304,14,19.6666666666667,5.8,5.36666666666667,"Tuesday",2003-01-14
"5859",110,0.0895875273,13,19.6666666666667,1.3,6.53333333333333,"Wednesday",2003-01-15
"5860",120,8.9945149547,22,17,4.6,4.26666666666667,"Thursday",2003-01-16
"5861",124,1.168757379,17,16.3333333333333,1.9,3.9,"Friday",2003-01-17
"5862",108,-5.820112652,15,17.3333333333333,6.6,2.6,"Saturday",2003-01-18
"5863",115,-5.898071625,16,18,8.9,4.36666666666667,"Sunday",2003-01-19
"5864",122,14.753062279,17,16,-0.7,5.8,"Monday",2003-01-20
"5865",123,0.9890511675,12,16,-5.2,4.93333333333333,"Tuesday",2003-01-21
"5866",128,-7.651330677,9,15,-5.3,1,"Wednesday",2003-01-22
"5867",104,-5.670343861,4,12.6666666666667,-9.3,-3.73333333333333,"Thursday",2003-01-23
"5868",128,3.272296832,9,8.33333333333333,-4,-6.6,"Friday",2003-01-24
"5869",95,2.2720754624,25,7.33333333333333,11.5,-6.2,"Saturday",2003-01-25
"5870",113,-0.804407713,10,12.6666666666667,-2.5,-0.6,"Sunday",2003-01-26
"5871",120,7.688362069,7,14.6666666666667,0.1,1.66666666666667,"Monday",2003-01-27
"5872",131,20.195592287,26,14,20.5,3.03333333333333,"Tuesday",2003-01-28
"5873",142,-13.87327824,21,14.3333333333333,17.1,6.03333333333333,"Wednesday",2003-01-29
"5874",100,-2.865013774,25,18,20.3,12.5666666666667,"Thursday",2003-01-30
"5875",126,7.2203856749,34,24,30.4,19.3,"Friday",2003-01-31
"5876",111,-3.82369146,33,26.6666666666667,29.5,22.6,"Saturday",2003-02-01
"5877",113,15.7125,37,30.6666666666667,33.9,26.7333333333333,"Sunday",2003-02-02
"5878",93,13.377410468,39,34.6666666666667,37,31.2666666666667,"Monday",2003-02-03
"5879",124,-17.67217631,21,36.3333333333333,12.5,33.4666666666667,"Tuesday",2003-02-04
"5880",99,-5.804407713,18,32.3333333333333,4.5,27.8,"Wednesday",2003-02-05
"5881",123,-13.81818182,24,26,13.9,18,"Thursday",2003-02-06
"5882",104,-13.76859504,13,21,1.8,10.3,"Friday",2003-02-07
"5883",112,-6.656130268,20,18.3333333333333,9.5,6.73333333333333,"Saturday",2003-02-08
"5884",129,-14.61983471,15,19,0,8.4,"Sunday",2003-02-09
"5885",123,-15.5261708,18,16,9.8,3.76666666666667,"Monday",2003-02-10
"5886",101,6.6280991736,19,17.6666666666667,4.9,6.43333333333333,"Tuesday",2003-02-11
"5887",112,1.6556473829,13,17.3333333333333,0.3,4.9,"Wednesday",2003-02-12
"5888",119,5.5702479339,22,16.6666666666667,7.4,5,"Thursday",2003-02-13
